eid,partid,rotation,season,week,date,time,team,score,outcome,ml_perc,ml_wag,spr_perc,spr_wag,ou_perc,ou_wag,op_ml,op_spr,op_spr_odds,op_ou,op_ou_odds,8_ml,8_spr,8_spr_odds,8_ou,8_ou_odds,9_ml,9_spr,9_spr_odds,9_ou,9_ou_odds,20_ml,20_spr,20_spr_odds,20_ou,20_ou_odds,28_ml,28_spr,28_spr_odds,28_ou,28_ou_odds,29_ml,29_spr,29_spr_odds,29_ou,29_ou_odds,36_ml,36_spr,36_spr_odds,36_ou,36_ou_odds,44_ml,44_spr,44_spr_odds,44_ou,44_ou_odds,54_ml,54_spr,54_spr_odds,54_ou,54_ou_odds,82_ml,82_spr,82_spr_odds,82_ou,82_ou_odds,84_ml,84_spr,84_spr_odds,84_ou,84_ou_odds,123_ml,123_spr,123_spr_odds,123_ou,123_ou_odds
4407284,1528,459,2021,5,Sun 10/10,1:00 PM,Tennessee,37,FINAL,0.0,0.0,21.83,4030.0,50.0,0.0,-190.0,-7.5,-110.0,52.0,-110.0,,,,,,-210.0,-4.5,-105.0,48.5,-110.0,-191.0,-4.0,-100.0,49.0,-109.0,-210.0,-4.0,-110.0,49.0,-110.0,-205.0,-4.5,-105.0,49.0,-110.0,-210.0,-4.5,-110.0,48.5,-110.0,-215.0,-4.5,-108.0,49.0,-108.0,-212.0,-4.5,-108.0,48.5,-110.0,-210.0,-5.0,-110.0,48.5,-110.0,-210.0,-4.0,-110.0,49.0,-110.0,-205.0,-4.5,-110.0,48.5,-110.0
4407284,1529,460,2021,5,,,Jacksonville,19,,100.0,30.0,78.17,14430.0,50.0,0.0,165.0,7.5,-110.0,52.0,-110.0,,,,,,175.0,4.5,-115.0,48.5,-110.0,170.0,4.0,-110.0,49.0,-102.0,175.0,4.0,-110.0,49.0,-110.0,175.0,4.5,-115.0,49.0,-110.0,180.0,4.5,-110.0,48.5,-110.0,185.0,4.5,-108.0,49.0,-108.0,182.0,4.5,-112.0,48.5,-110.0,175.0,5.0,-110.0,48.5,-110.0,175.0,4.0,-110.0,49.0,-110.0,175.0,4.5,-110.0,48.5,-110.0
4407285,1534,463,2021,5,Sun 10/10,1:00 PM,Denver,19,FINAL,100.0,50.0,57.44,7100.0,100.0,0.0,-102.0,-1.5,-115.0,41.5,-110.0,,,,,,-125.0,-1.5,-115.0,40.0,-110.0,-124.0,-2.0,-106.0,40.0,-113.0,-125.0,-1.0,-115.0,39.5,-110.0,-130.0,-1.5,-110.0,39.5,-110.0,-125.0,-1.5,-110.0,39.5,-110.0,-125.0,-2.0,-108.0,40.0,-108.0,-124.0,-1.5,-113.0,39.5,-111.0,-125.0,-1.5,-110.0,39.5,-115.0,-130.0,-1.0,-115.0,39.5,-115.0,-123.0,-1.0,-115.0,39.5,-110.0
4407285,1519,464,2021,5,,,Pittsburgh,27,,0.0,0.0,42.56,5260.0,0.0,0.0,-118.0,1.5,-105.0,41.5,-110.0,,,,,,105.0,1.5,-105.0,40.0,-110.0,113.0,2.0,-104.0,40.0,101.0,105.0,1.0,-105.0,39.5,-110.0,110.0,1.5,-110.0,39.5,-110.0,105.0,1.5,-110.0,39.5,-110.0,105.0,2.0,-108.0,40.0,-108.0,104.0,1.5,-107.0,39.5,-109.0,105.0,1.5,-110.0,39.5,-105.0,110.0,1.0,-105.0,39.5,-105.0,103.0,1.0,-105.0,39.5,-110.0
4407286,1539,461,2021,5,Sun 10/10,1:00 PM,Detroit,17,FINAL,100.0,40.0,60.0,30.0,50.0,0.0,290.0,8.0,-110.0,49.5,-110.0,,,,,,340.0,10.0,-115.0,49.5,-110.0,346.0,10.0,-110.0,49.5,-113.0,353.0,10.0,-115.0,49.5,-110.0,330.0,10.0,-115.0,49.5,-115.0,350.0,10.0,-110.0,49.5,-110.0,365.0,10.0,-113.0,50.0,-108.0,355.0,10.0,-115.0,49.5,-112.0,340.0,10.0,-115.0,49.5,-110.0,353.0,10.0,-110.0,49.5,-110.0,350.0,10.0,-110.0,49.5,-110.0
4407286,1541,462,2021,5,,,Minnesota,19,,0.0,0.0,40.0,20.0,50.0,0.0,-360.0,-8.0,-110.0,49.5,-110.0,,,,,,-460.0,-10.0,-105.0,49.5,-110.0,-418.0,-10.0,-100.0,49.5,102.0,-428.0,-10.0,-105.0,49.5,-110.0,-420.0,-10.0,-105.0,49.5,-105.0,-430.0,-10.0,-110.0,49.5,-110.0,-465.0,-10.0,-103.0,50.0,-108.0,-445.0,-10.0,-105.0,49.5,-108.0,-440.0,-10.0,-105.0,49.5,-110.0,-428.0,-10.0,-110.0,49.5,-110.0,-430.0,-10.0,-110.0,49.5,-110.0
4407287,1542,465,2021,5,Sun 10/10,1:00 PM,Green Bay,25,FINAL OT,28.57,40.0,33.33,10.0,83.33,0.0,-175.0,-3.0,-115.0,48.0,-110.0,,,,,,-130.0,-2.0,-115.0,50.5,-110.0,-123.0,-2.0,-104.0,50.0,-104.0,-130.0,-2.0,-110.0,50.0,-115.0,-130.0,-1.0,-120.0,50.5,-110.0,-135.0,-2.5,-110.0,51.0,-110.0,-125.0,-2.5,-108.0,50.0,-108.0,-127.0,-2.0,-112.0,50.0,-112.0,-135.0,-2.5,-115.0,50.5,-110.0,-130.0,-2.0,-110.0,50.0,-115.0,-133.0,-1.0,-125.0,50.0,-110.0
4407287,1522,466,2021,5,,,Cincinnati,22,,71.43,100.0,66.67,20.0,16.67,0.0,155.0,3.0,-105.0,48.0,-110.0,,,,,,110.0,2.0,-105.0,50.5,-110.0,111.0,2.0,-106.0,50.0,-108.0,110.0,2.0,-110.0,50.0,-105.0,110.0,1.0,100.0,50.5,-110.0,115.0,2.5,-110.0,51.0,-110.0,105.0,2.5,-108.0,50.0,-108.0,107.0,2.0,-108.0,50.0,-108.0,115.0,2.5,-105.0,50.5,-110.0,110.0,2.0,-110.0,50.0,-105.0,113.0,1.0,105.0,50.0,-110.0
4407288,1543,457,2021,5,Sun 10/10,1:00 PM,New Orleans,33,FINAL,16.67,10.0,60.0,30.0,40.0,0.0,-119.0,-1.0,-110.0,43.0,-110.0,,,,,,-140.0,-2.5,-115.0,43.5,-110.0,-130.0,-2.5,-106.0,43.5,-110.0,-140.0,-2.5,-110.0,43.5,-110.0,-140.0,-2.5,-115.0,43.5,-110.0,-135.0,-2.5,-110.0,43.5,-110.0,-140.0,-2.5,-108.0,43.5,-108.0,-138.0,-2.5,-115.0,43.5,-106.0,-140.0,-2.5,-115.0,43.5,-110.0,-140.0,-2.5,-110.0,43.5,-110.0,-140.0,-1.0,-125.0,43.5,-110.0
4407288,1537,458,2021,5,,,Washington,22,,83.33,50.0,40.0,20.0,60.0,0.0,-101.0,1.0,-110.0,43.0,-110.0,,,,,,120.0,2.5,-105.0,43.5,-110.0,117.0,2.5,-104.0,43.5,-101.0,120.0,2.5,-110.0,43.5,-110.0,120.0,2.5,-105.0,43.5,-110.0,115.0,2.5,-110.0,43.5,-110.0,120.0,2.5,-108.0,43.5,-108.0,118.0,2.5,-105.0,43.5,-114.0,120.0,2.5,-105.0,43.5,-110.0,120.0,2.5,-110.0,43.5,-110.0,120.0,1.0,105.0,43.5,-110.0
4407280,1540,469,2021,5,Sun 10/10,4:05 PM,Chicago,20,FINAL,58.85,5820.0,65.81,9530.0,43.58,0.0,,,,,,,,,,,200.0,5.5,-110.0,46.0,-110.0,215.0,5.5,-102.0,46.0,-101.0,205.0,5.5,-115.0,46.0,-110.0,205.0,5.5,-110.0,46.0,-110.0,205.0,5.5,-110.0,46.0,-110.0,200.0,5.5,-108.0,46.0,-108.0,199.0,5.5,-111.0,46.0,-108.0,200.0,5.5,-110.0,46.0,-110.0,205.0,5.5,-115.0,46.0,-110.0,205.0,5.5,-110.0,46.0,-110.0
4407280,1533,470,2021,5,,,Las Vegas,9,,41.15,4070.0,34.19,4950.0,56.42,0.0,,,,,,,,,,,-240.0,-5.5,-110.0,46.0,-110.0,-245.0,-5.5,-108.0,46.0,-111.0,-245.0,-5.5,-105.0,46.0,-110.0,-245.0,-5.5,-110.0,46.0,-110.0,-245.0,-5.5,-110.0,46.0,-110.0,-240.0,-5.5,-108.0,46.0,-108.0,-234.0,-5.5,-109.0,46.0,-112.0,-250.0,-5.5,-110.0,46.0,-110.0,-245.0,-5.5,-105.0,46.0,-110.0,-240.0,-5.5,-110.0,46.0,-110.0
4407281,1520,471,2021,5,Sun 10/10,4:05 PM,Cleveland,42,FINAL,50.0,10.0,0.0,0.0,67.8,0.0,,,,,,,,,,,120.0,2.5,-105.0,47.0,-105.0,117.0,2.5,-106.0,46.5,-114.0,115.0,2.5,-115.0,47.0,-110.0,115.0,2.5,-110.0,47.0,-110.0,115.0,2.5,-110.0,47.0,-110.0,115.0,2.5,-108.0,47.0,-108.0,111.0,2.5,-111.0,47.0,-107.0,115.0,2.5,-105.0,47.0,-110.0,115.0,2.5,-115.0,47.0,-110.0,115.0,1.0,105.0,47.0,-110.0
4407281,75380,472,2021,5,,,L.A. Chargers,47,,50.0,10.0,100.0,10.0,32.2,0.0,,,,,,,,,,,-140.0,-2.5,-115.0,47.0,-115.0,-129.0,-2.5,-104.0,46.5,102.0,-135.0,-2.5,-105.0,47.0,-110.0,-135.0,-2.5,-110.0,47.0,-110.0,-135.0,-2.5,-110.0,47.0,-110.0,-135.0,-2.5,-108.0,47.0,-108.0,-131.0,-2.5,-109.0,47.0,-113.0,-135.0,-2.5,-115.0,47.0,-110.0,-135.0,-2.5,-105.0,47.0,-110.0,-135.0,-1.0,-125.0,47.0,-110.0
4407275,1535,473,2021,5,Sun 10/10,4:25 PM,N.Y. Giants,20,FINAL,62.09,9960.0,77.11,20480.0,80.5,0.0,,,,,,,,,,,300.0,7.0,100.0,53.5,-110.0,285.0,7.5,-112.0,53.0,-116.0,275.0,7.0,-105.0,53.0,-115.0,280.0,7.5,-115.0,52.5,-110.0,270.0,7.0,-110.0,52.5,-110.0,280.0,7.0,-108.0,53.5,-108.0,270.0,7.0,-107.0,52.5,-112.0,280.0,7.0,-105.0,53.0,-110.0,285.0,7.5,-115.0,53.0,-115.0,265.0,7.0,-110.0,52.5,-110.0
4407275,1538,474,2021,5,,,Dallas,44,,37.91,6080.0,22.89,6080.0,19.5,0.0,,,,,,,,,,,-395.0,-7.0,-120.0,53.5,-110.0,-335.0,-7.5,102.0,53.0,104.0,-335.0,-7.0,-115.0,53.0,-105.0,-350.0,-7.5,-105.0,52.5,-110.0,-330.0,-7.0,-110.0,52.5,-110.0,-350.0,-7.0,-108.0,53.5,-108.0,-340.0,-7.0,-113.0,52.5,-108.0,-350.0,-7.0,-115.0,53.0,-110.0,-345.0,-7.5,-105.0,53.0,-105.0,-310.0,-7.0,-110.0,52.5,-110.0
4407289,1547,475,2021,5,Sun 10/10,4:25 PM,San Francisco,10,FINAL,58.13,7080.0,69.87,16440.0,60.68,0.0,,,,,,,,,,,240.0,6.0,-105.0,48.5,-115.0,231.0,6.0,-110.0,48.5,-106.0,235.0,5.5,-105.0,48.5,-110.0,230.0,5.5,-105.0,48.5,-110.0,205.0,5.0,-110.0,48.5,-110.0,225.0,6.0,-108.0,48.5,-108.0,214.0,6.0,-113.0,48.5,-108.0,230.0,6.0,-110.0,48.5,-110.0,235.0,6.0,-110.0,48.5,-110.0,230.0,6.0,-110.0,48.5,-110.0
4407289,1549,476,2021,5,,,Arizona,17,,41.87,5100.0,30.13,7090.0,39.32,0.0,,,,,,,,,,,-290.0,-6.0,-115.0,48.5,-105.0,-266.0,-6.0,-100.0,48.5,-105.0,-275.0,-5.5,-115.0,48.5,-110.0,-270.0,-5.5,-115.0,48.5,-110.0,-245.0,-5.0,-110.0,48.5,-110.0,-275.0,-6.0,-108.0,48.5,-108.0,-264.0,-6.0,-107.0,48.5,-112.0,-280.0,-6.0,-110.0,48.5,-110.0,-275.0,-6.0,-110.0,48.5,-110.0,-270.0,-6.0,-110.0,48.5,-110.0
4407276,1526,477,2021,5,Sun 10/10,8:20 PM,Buffalo,38,FINAL,51.5,2750.0,31.97,5940.0,61.35,0.0,,,,,,127.0,,,,,120.0,3.0,-125.0,,,,2.5,-101.0,57.0,-114.0,125.0,3.0,-120.0,56.5,-110.0,,,,,,,,,,,,,,57.0,-108.0,,,,57.0,-112.0,,3.0,-120.0,,,120.0,,,,,125.0,,,56.5,-110.0
4407276,1531,478,2021,5,,,Kansas City,20,,48.5,2590.0,68.03,12640.0,38.65,0.0,,,,,,,-2.5,-120.0,56.5,-111.0,,-3.0,100.0,,,-134.0,-2.5,-109.0,,,,,,56.5,-110.0,,,,57.0,-110.0,,,,,,,,,57.0,-108.0,-137.0,,,57.0,-108.0,,-3.0,100.0,57.0,-110.0,-140.0,-3.0,100.0,57.0,-110.0,-145.0,-3.0,105.0,56.5,-110.0
4407277,1550,301,2021,5,Thu 10/7,8:20 PM,L.A. Rams,26,FINAL,31.25,50.0,46.15,120.0,25.0,0.0,-120.0,0.0,-110.0,53.0,-110.0,,,,,,-150.0,-3.0,100.0,54.0,-110.0,-135.0,-2.5,-116.0,53.5,-105.0,-145.0,-2.5,-115.0,53.5,-110.0,-145.0,-2.5,-120.0,53.5,-110.0,-140.0,-2.5,-120.0,53.5,-110.0,-145.0,-2.5,-113.0,53.0,-108.0,-137.0,-2.5,-118.0,53.5,-111.0,-145.0,-3.0,100.0,53.5,-110.0,-140.0,-2.5,-115.0,53.5,-110.0,-135.0,-3.0,110.0,53.5,-110.0
4407277,1548,302,2021,5,,,Seattle,17,,68.75,110.0,53.85,140.0,75.0,0.0,100.0,0.0,-110.0,53.0,-110.0,,,,,,130.0,3.0,-120.0,54.0,-110.0,122.0,2.5,105.0,53.5,-106.0,125.0,2.5,-105.0,53.5,-110.0,125.0,2.5,100.0,53.5,-110.0,120.0,2.5,100.0,53.5,-110.0,125.0,2.5,-103.0,53.0,-108.0,117.0,2.5,-102.0,53.5,-109.0,125.0,3.0,-120.0,53.5,-110.0,120.0,2.5,-105.0,53.5,-110.0,115.0,3.0,-130.0,53.5,-110.0
