eid,partid,rotation,season,week,date,time,team,score,outcome,ml_perc,ml_wag,spr_perc,spr_wag,ou_perc,ou_wag,op_ml,op_spr,op_spr_odds,op_ou,op_ou_odds,8_ml,8_spr,8_spr_odds,8_ou,8_ou_odds,9_ml,9_spr,9_spr_odds,9_ou,9_ou_odds,10_ml,10_spr,10_spr_odds,10_ou,10_ou_odds,16_ml,16_spr,16_spr_odds,16_ou,16_ou_odds,20_ml,20_spr,20_spr_odds,20_ou,20_ou_odds,29_ml,29_spr,29_spr_odds,29_ou,29_ou_odds,36_ml,36_spr,36_spr_odds,36_ou,36_ou_odds,44_ml,44_spr,44_spr_odds,44_ou,44_ou_odds,54_ml,54_spr,54_spr_odds,54_ou,54_ou_odds,82_ml,82_spr,82_spr_odds,82_ou,82_ou_odds
3452840,1521,357,2018,13,Sun 12/2,1:00 PM,Baltimore,26,FINAL,42.52,2870.0,40.57,9940.0,49.22,1580.0,100.0,-3.0,-105.0,49.0,-110.0,129.0,2.5,-102.0,46.0,-110.0,135.0,3.0,-120.0,47.0,-110.0,125.0,3.0,-120.0,46.5,-105.0,125.0,3.0,-120.0,46.5,-105.0,133.0,2.5,102.0,46.5,-101.0,125.0,2.5,-105.0,46.5,-110.0,125.0,2.5,100.0,46.5,-110.0,125.0,2.5,100.0,46.5,-105.0,122.0,2.5,-103.0,46.5,-110.0,125.0,2.5,100.0,46.5,-110.0
3452840,1546,358,2018,13,,,Atlanta,16,,57.48,3880.0,59.43,14560.0,50.78,1630.0,-120.0,3.0,-115.0,49.0,-110.0,-149.0,-2.5,-118.0,46.0,-110.0,-155.0,-3.0,100.0,47.0,-110.0,-145.0,-3.0,100.0,46.5,-115.0,-145.0,-3.0,100.0,46.5,-115.0,-147.0,-2.5,-114.0,46.5,-110.0,-145.0,-2.5,-115.0,46.5,-110.0,-147.0,-2.5,-120.0,46.5,-110.0,-145.0,-2.5,-110.0,46.5,-105.0,-142.0,-2.5,-117.0,46.5,-110.0,-145.0,-2.5,-120.0,46.5,-110.0
3452841,1540,363,2018,13,Sun 12/2,1:00 PM,Chicago,27,FINAL OT,51.85,420.0,53.13,4160.0,36.44,430.0,-195.0,-4.0,-110.0,45.0,-110.0,-180.0,-3.5,-102.0,44.0,-111.0,-190.0,-4.0,-105.0,43.5,-110.0,-190.0,-3.0,-125.0,43.5,-110.0,-190.0,-3.0,-125.0,43.5,-110.0,-185.0,-3.5,-102.0,44.0,-101.0,-190.0,-3.5,-110.0,43.5,-110.0,-195.0,-3.5,-110.0,43.5,-110.0,-190.0,-3.5,-105.0,43.5,-105.0,-189.0,-3.5,-106.0,43.5,-111.0,-195.0,-3.5,-110.0,43.5,-110.0
3452841,1535,364,2018,13,,,N.Y. Giants,30,,48.15,390.0,46.87,3670.0,63.56,750.0,170.0,4.0,-110.0,45.0,-110.0,160.0,3.5,-118.0,44.0,-109.0,165.0,4.0,-115.0,43.5,-110.0,163.0,3.0,105.0,43.5,-110.0,163.0,3.0,105.0,43.5,-110.0,166.0,3.5,-109.0,44.0,-110.0,165.0,3.5,-110.0,43.5,-110.0,165.0,3.5,-110.0,43.5,-110.0,165.0,3.5,-105.0,43.5,-105.0,164.0,3.5,-114.0,43.5,-109.0,165.0,3.5,-110.0,43.5,-110.0
3452842,1520,359,2018,13,Sun 12/2,1:00 PM,Cleveland,13,FINAL,59.64,990.0,52.79,5200.0,60.73,1330.0,215.0,5.0,-110.0,48.0,-110.0,198.0,5.0,-110.0,47.5,-112.0,190.0,5.0,-110.0,48.0,-110.0,199.0,4.5,-109.0,47.5,-115.0,199.0,4.5,-109.0,47.5,-115.0,219.0,5.0,101.0,47.5,-103.0,180.0,4.5,-110.0,48.0,-110.0,195.0,5.0,-116.0,47.5,-110.0,200.0,5.0,-105.0,48.0,-105.0,201.0,5.0,-109.0,47.5,-114.0,225.0,5.0,-105.0,47.5,-115.0
3452842,1530,360,2018,13,,,Houston,29,,40.36,670.0,47.21,4650.0,39.27,860.0,-255.0,-5.0,-110.0,48.0,-110.0,-228.0,-5.0,-110.0,47.5,-108.0,-230.0,-5.0,-110.0,48.0,-110.0,-240.0,-4.5,-111.0,47.5,-105.0,-240.0,-4.5,-111.0,47.5,-105.0,-246.0,-5.0,-112.0,47.5,-108.0,-220.0,-4.5,-110.0,48.0,-110.0,-250.0,-5.0,-105.0,47.5,-110.0,-235.0,-5.0,-105.0,48.0,-105.0,-236.0,-5.0,-111.0,47.5,-106.0,-275.0,-5.0,-115.0,47.5,-105.0
3452844,1526,361,2018,13,Sun 12/2,1:00 PM,Buffalo,17,FINAL,66.15,860.0,53.16,3280.0,56.69,720.0,200.0,7.0,-110.0,38.5,-110.0,162.0,3.5,-115.0,40.0,-112.0,165.0,3.5,-105.0,40.5,-110.0,166.0,3.5,-110.0,40.0,-111.0,166.0,3.5,-110.0,40.0,-111.0,162.0,3.5,-108.0,40.0,-103.0,165.0,3.5,-110.0,40.5,-110.0,165.0,3.5,-110.0,40.0,-110.0,165.0,3.5,-105.0,40.0,-105.0,164.0,3.5,-109.0,40.0,-110.0,170.0,3.5,-110.0,40.0,-110.0
3452844,1524,362,2018,13,,,Miami,21,,33.85,440.0,46.84,2890.0,43.31,550.0,-240.0,-7.0,-110.0,38.5,-110.0,-182.0,-3.5,-105.0,40.0,-108.0,-190.0,-3.5,-115.0,40.5,-110.0,-195.0,-3.5,-110.0,40.0,-109.0,-195.0,-3.5,-110.0,40.0,-109.0,-180.0,-3.5,-103.0,40.0,-108.0,-190.0,-3.5,-110.0,40.5,-110.0,-195.0,-3.5,-110.0,40.0,-110.0,-190.0,-3.5,-105.0,40.0,-105.0,-189.0,-3.5,-111.0,40.0,-110.0,-200.0,-3.5,-110.0,40.0,-110.0
3452843,1527,351,2018,13,Sun 12/2,1:03 PM,Indianapolis,0,FINAL,55.7,830.0,68.71,10410.0,51.69,610.0,-190.0,-2.5,-110.0,48.5,-110.0,-205.0,-4.0,-110.0,45.5,-112.0,-225.0,-5.0,-105.0,45.5,-105.0,-210.0,-4.5,-101.0,45.5,-116.0,-210.0,-4.5,-101.0,45.5,-116.0,-199.0,-4.0,-108.0,45.5,-102.0,-205.0,-4.5,-110.0,45.5,-110.0,-222.0,-4.0,-116.0,45.5,-110.0,-210.0,-4.0,-105.0,45.5,-105.0,-212.0,-4.0,-109.0,45.5,-108.0,-245.0,-5.0,-115.0,45.0,-110.0
3452843,1529,352,2018,13,,,Jacksonville,12,,44.3,660.0,31.29,4740.0,48.31,570.0,165.0,2.5,-110.0,48.5,-110.0,175.0,4.0,-110.0,45.5,-108.0,185.0,5.0,-115.0,45.5,-115.0,176.0,4.5,-119.0,45.5,-104.0,176.0,4.5,-119.0,45.5,-104.0,179.0,4.0,-103.0,45.5,-109.0,175.0,4.5,-110.0,45.5,-110.0,180.0,4.0,-105.0,45.5,-110.0,180.0,4.0,-105.0,45.5,-105.0,182.0,4.0,-111.0,45.5,-112.0,195.0,5.0,-105.0,45.0,-110.0
3452845,1523,373,2018,13,Sun 12/2,4:05 PM,N.Y. Jets,22,FINAL,52.63,1400.0,52.86,13580.0,55.15,2090.0,315.0,9.0,-110.0,40.5,-110.0,370.0,10.0,-120.0,40.5,-110.0,350.0,10.0,-115.0,40.5,-110.0,351.0,10.0,-118.0,40.5,-105.0,351.0,10.0,-118.0,40.5,-105.0,370.0,10.5,-127.0,40.5,-104.0,375.0,10.0,-110.0,40.5,-110.0,360.0,10.0,-120.0,40.5,-110.0,365.0,9.5,-105.0,40.5,-105.0,367.0,9.5,-106.0,40.0,-112.0,375.0,10.0,-120.0,40.5,-110.0
3452845,1528,374,2018,13,,,Tennessee,26,,47.37,1260.0,47.14,12110.0,44.85,1700.0,-375.0,-9.0,-110.0,40.5,-110.0,-440.0,-10.0,100.0,40.5,-110.0,-500.0,-10.0,-105.0,40.5,-110.0,-450.0,-10.0,-102.0,40.5,-115.0,-450.0,-10.0,-102.0,40.5,-115.0,-431.0,-10.5,113.0,40.5,-106.0,-500.0,-10.0,-110.0,40.5,-110.0,-470.0,-10.0,100.0,40.5,-110.0,-465.0,-9.5,-105.0,40.5,-105.0,-467.0,-9.5,-114.0,40.0,-108.0,-475.0,-10.0,100.0,40.5,-110.0
3452846,1531,371,2018,13,Sun 12/2,4:05 PM,Kansas City,40,FINAL,52.5,2630.0,58.48,20510.0,54.28,4440.0,-1300.0,-13.0,-110.0,56.5,-110.0,-750.0,-14.0,103.0,53.0,-113.0,-1200.0,-14.5,-105.0,54.0,-105.0,-900.0,-14.0,-101.0,54.0,-105.0,-900.0,-14.0,-101.0,54.0,-105.0,-769.0,-14.0,101.0,53.5,-106.0,-900.0,-14.0,-115.0,53.5,-110.0,-900.0,-14.0,-105.0,53.5,-110.0,-895.0,-14.0,-105.0,53.5,-105.0,-895.0,-14.0,-110.0,53.5,-109.0,-1200.0,-14.5,-105.0,53.5,-110.0
3452846,1533,372,2018,13,,,Oakland,33,,47.5,2380.0,41.52,14560.0,45.72,3740.0,875.0,13.0,-110.0,56.5,-110.0,575.0,14.0,-123.0,53.0,-107.0,700.0,14.5,-115.0,54.0,-115.0,614.0,14.0,-119.0,54.0,-115.0,614.0,14.0,-119.0,54.0,-115.0,593.0,14.0,-112.0,53.5,-104.0,600.0,14.0,-105.0,53.5,-110.0,650.0,14.0,-116.0,53.5,-110.0,645.0,14.0,-105.0,53.5,-105.0,645.0,14.0,-110.0,53.5,-111.0,750.0,14.5,-115.0,53.5,-110.0
3452847,1541,375,2018,13,Sun 12/2,4:25 PM,Minnesota,10,FINAL,51.87,5410.0,43.71,31290.0,62.49,9530.0,230.0,4.5,-110.0,48.5,-110.0,215.0,5.5,-110.0,50.0,-110.0,220.0,6.0,-105.0,50.5,-105.0,218.0,5.5,-110.0,50.5,-105.0,218.0,5.5,-110.0,50.5,-105.0,217.0,6.0,-114.0,50.0,-108.0,210.0,5.5,-105.0,50.0,-110.0,210.0,6.0,-116.0,50.0,-110.0,220.0,5.5,-105.0,50.0,-105.0,212.0,6.0,-113.0,50.0,-111.0,215.0,6.0,-110.0,49.5,-115.0
3452847,1525,376,2018,13,,,New England,24,,48.13,5020.0,56.29,40290.0,37.51,5720.0,-275.0,-4.5,-110.0,48.5,-110.0,-255.0,-5.5,-110.0,50.0,-110.0,-270.0,-6.0,-115.0,50.5,-115.0,-265.0,-5.5,-110.0,50.5,-115.0,-265.0,-5.5,-110.0,50.5,-115.0,-244.0,-6.0,102.0,50.0,-103.0,-250.0,-5.5,-115.0,50.0,-110.0,-263.0,-6.0,-105.0,50.0,-110.0,-270.0,-5.5,-105.0,50.0,-105.0,-262.0,-6.0,-107.0,50.0,-109.0,-255.0,-6.0,-110.0,49.5,-105.0
3452848,1547,377,2018,13,Sun 12/2,4:25 PM,San Francisco,16,FINAL,35.25,1590.0,42.07,17140.0,49.6,3100.0,395.0,8.0,-110.0,43.5,-110.0,400.0,10.0,-121.0,45.0,-110.0,375.0,10.0,-110.0,45.0,-110.0,351.0,10.0,-125.0,45.0,-112.0,351.0,10.0,-125.0,45.0,-112.0,411.0,10.0,-114.0,45.5,-103.0,380.0,10.0,-115.0,45.0,-110.0,370.0,10.0,-120.0,45.5,-110.0,365.0,10.0,-115.0,45.0,-105.0,367.0,10.0,-124.0,45.5,-107.0,375.0,10.0,-110.0,45.5,-110.0
3452848,1548,378,2018,13,,,Seattle,43,,64.75,2920.0,57.93,23600.0,50.4,3150.0,-470.0,-8.0,-110.0,43.5,-110.0,-475.0,-10.0,101.0,45.0,-110.0,-550.0,-10.0,-110.0,45.0,-110.0,-450.0,-10.0,105.0,45.0,-108.0,-450.0,-10.0,105.0,45.0,-108.0,-500.0,-10.0,102.0,45.5,-108.0,-510.0,-10.0,-105.0,45.0,-110.0,-500.0,-10.0,100.0,45.5,-110.0,-465.0,-10.0,105.0,45.0,-105.0,-467.0,-10.0,104.0,45.5,-113.0,-500.0,-10.0,-110.0,45.5,-110.0
3452836,75380,353,2018,13,Sun 12/2,8:20 PM,L.A. Chargers,33,FINAL,48.47,10910.0,40.06,47660.0,61.53,21050.0,160.0,4.0,-110.0,52.5,-110.0,165.0,3.0,108.0,53.5,-110.0,165.0,3.0,115.0,54.0,-115.0,167.0,3.0,108.0,53.5,-110.0,167.0,3.0,108.0,53.5,-110.0,166.0,3.5,-112.0,53.5,-110.0,165.0,3.0,110.0,53.5,-115.0,160.0,3.0,105.0,53.5,-110.0,160.0,3.0,115.0,53.5,-105.0,168.0,3.0,110.0,53.5,-110.0,160.0,3.0,110.0,54.0,-105.0
3452836,1519,354,2018,13,,,Pittsburgh,30,,51.53,11600.0,59.94,71320.0,38.47,13160.0,-180.0,-4.0,-110.0,52.5,-110.0,-190.0,-3.0,-128.0,53.5,-110.0,-190.0,-3.0,-135.0,54.0,-105.0,-196.0,-3.0,-128.0,53.5,-110.0,-196.0,-3.0,-128.0,53.5,-110.0,-185.0,-3.5,101.0,53.5,-101.0,-190.0,-3.0,-130.0,53.5,-105.0,-190.0,-3.0,-125.0,53.5,-110.0,-185.0,-3.0,-125.0,53.5,-105.0,-193.0,-3.0,-130.0,53.5,-110.0,-190.0,-3.0,-130.0,54.0,-115.0
3452834,1543,301,2018,13,Thu 11/29,8:20 PM,New Orleans,10,FINAL,45.76,8150.0,57.84,74080.0,60.08,25030.0,-345.0,-7.0,-105.0,51.5,-110.0,-335.0,-7.0,-125.0,51.5,-107.0,-370.0,-8.5,-105.0,52.5,-115.0,-355.0,-7.0,-115.0,51.0,-110.0,-355.0,-7.0,-115.0,51.5,-105.0,-313.0,-7.0,-108.0,51.5,102.0,-330.0,-7.5,-105.0,51.5,-110.0,-357.0,-7.0,-116.0,51.5,-105.0,-360.0,-7.0,-115.0,51.5,-105.0,-359.0,-7.0,-117.0,51.5,-108.0,-375.0,-8.0,-105.0,52.0,-115.0
3452834,1538,302,2018,13,,,Dallas,13,,54.24,9660.0,42.16,53990.0,39.92,16630.0,290.0,7.0,-115.0,51.5,-110.0,280.0,7.0,105.0,51.5,-113.0,285.0,8.5,-115.0,52.5,-105.0,285.0,7.0,-105.0,51.0,-110.0,285.0,7.0,-105.0,51.5,-115.0,275.0,7.0,-103.0,51.5,-114.0,270.0,7.5,-115.0,51.5,-110.0,280.0,7.0,-105.0,51.5,-116.0,290.0,7.0,105.0,51.5,-105.0,289.0,7.0,-103.0,51.5,-112.0,300.0,8.0,-115.0,52.0,-105.0
